alcohol,average_wages,cancer,education,employment_rate,gdp,happiness,hours_worked,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time
,18.3,,,,,,,,,UGA,,,,,,2012
,18.3,,,,,,,,,UGA,,,,,,2013
,18.1,,,,,,100,,,UGA,,,,,,2014
,18.1,,,,,,100,,,UGA,,,,,,2015
,18.6,,,,,,100,,,UGA,,,,,,2016
,18.9,,,,,,100,,,UGA,,,,,,2017
,18.9,,,,,,99.9,,,UKR,,,,,,2010
,19,,,,,,99.9,,,UKR,,,,,,2011
,19.2,,,,,,99.9,,,UKR,,,,,,2012
,19.3,,,,,,99.9,,,UKR,,,,,,2013
,,,,,,,99.95,,,UKR,,,,,,2014
,,,,,,,99.95,,,UKR,,,,,,2015
,,,,,,,99.95,,,UKR,,,,,,2016
,,,,,,,99.95,,,UKR,,,,,,2017
,,,,,,,94.1,,,URY,,,,,,2010
,,,,,,,97.65,,,URY,,,,,,2011
,,,,,,,83.5,,,URY,,,,,,2012
,,,,,,,80.9,,,URY,,,,,,2013
,,,,,,,61.25,,,URY,,,,,,2014
,,,,,,,59.9,,,URY,,,,,,2015
,,,,,,,58.05,,,URY,,,,,,2016
,,,,,,,58.05,,,URY,,,,,,2017
8.7,47.6,206.8,58597.3,71.8,,,,78.1,18.7,USA,61.9,1795,15.4,7900.3,11.7,2007
8.7,47.6,202.8,58400.9,70.9,,,,78.1,18.7,USA,65.25,1787,16.5,8158,12,2008
8.7,47.4,200.3,58872.6,67.6,,,,78.5,19,USA,63.5,1762,16.1,8915.4,12.2,2009
8.6,47.3,197.9,59476.6,66.7,,,37.2,78.6,19,USA,65.95,1773,15.1,9317.3,12.5,2010
8.7,46.8,194.5,59562.5,66.6,,,45.6,78.7,19.1,USA,63.1,1780,14.8,9277.2,12.8,2011
8.9,46.3,192.5,60047.2,67.1,,,27.9,78.8,19.2,USA,66.05,1783,14.2,9275.9,13,2012
8.8,45.7,191.2,59765.8,67.4,,,20.3,78.8,19.2,USA,63.2,1781,13.7,9364.7,13.1,2013
8.8,45.3,189.3,60618,68.1,,,11.1,78.9,19.3,USA,67.2,1784,12.9,9505.7,13.5,2014
8.9,44.9,183.6,62106.3,68.7,,,8.1,78.7,,USA,63.8,1785,11.4,9734.4,13.8,2015
8.9,44.5,180.6,62153.1,69.4,,,3.1,78.7,,USA,68.05,1781,11.8,9875.2,13.9,2016
,44.3,,62727.4,70.1,,,3.1,78.6,,USA,65.5,1780,10.5,,,2017
,,,,,,,100,,,UZB,,,,,,2010
,,,,,,,100,,,UZB,,,,,,2011
,,,,,,,100,,,UZB,,,,,,2012
,,,,,,,100,,,UZB,,,,,,2013
,,,,,,,100,,,UZB,,,,,,2014
,,,,,,,100,,,UZB,,,,,,2015
,,,,,,,100,,,UZB,,,,,,2016
,,,,,,,100,,,UZB,,,,,,2017
,,,,,,,99.7,,,VEN,,,,,,2010
,,,,,,,99.7,,,VEN,,,,,,2011
,,,,,,,99.7,,,VEN,,,,,,2012
,,,,,,,99.7,,,VEN,,,,,,2013
,,,,,,,99.7,,,VEN,,,,,,2014
,,,,,,,99.7,,,VEN,,,,,,2015
,,,,,,,99.6,,,VEN,,,,,,2016
,,,,,,,99.6,,,VEN,,,,,,2017
,,,,,,,99.5,,,VNM,,,,,,2010
,,,,,,,99.5,,,VNM,,,,,,2011
,,,,,,,99.5,,,VNM,,,,,,2012
,,,,,,,99.5,,,VNM,,,,,,2013
,,,,,,,99.5,,,VNM,,,,,,2014
,,,,,,,99.5,,,VNM,,,,,,2015
,,,,,,,99.5,,,VNM,,,,,,2016
,,,,,,,99.5,,,VNM,,,,,,2017
,,,,,,,94.3,,,WLD,,,,,,2010
,,,,,,,94.9,,,WLD,,,,,,2011
,,,,,,,93.4,,,WLD,,,,,,2012
,,,,,,,92.6,,,WLD,,,,,,2013
,,,,,,,91.5,,,WLD,,,,,,2014
,,,,,,,91.3,,,WLD,,,,,,2015
,,,,,,,90,,,WLD,,,,,,2016
,,,,,,,89.9,,,WLD,,,,,,2017
,,,,,,,99.4,,,YEM,,,,,,2010
,,,,,,,99.4,,,YEM,,,,,,2011
,,,,,,,99.4,,,YEM,,,,,,2012
,,,,,,,99.4,,,YEM,,,,,,2013
,,,,,,,99.4,,,YEM,,,,,,2014
,,,,,,,99.4,,,YEM,,,,,,2015
,,,,,,,99.4,,,YEM,,,,,,2016
,,,,,,,99.4,,,YEM,,,,,,2017
8.8,,190.4,,44.4,,,,53.1,,ZAF,,,,,1,2007
8.6,56.7,182.5,,45.9,,,,53.8,,ZAF,,,,,1.1,2008
8,58.8,185,,43.9,,,,54.8,,ZAF,,,,,0.8,2009
7.3,59.7,184.8,,41.8,,,100,55.9,,ZAF,,,20.3,,0.9,2010
7.3,60.7,185,,41.9,,,100,57.3,,ZAF,,,,,0.8,2011
7.3,62.2,180.9,,42.2,,,100,58.6,,ZAF,,,19.8,,1.1,2012
7.2,62.9,175.5,,42.7,,,100,59.9,,ZAF,,,,,1.3,2013
7.2,64.3,176.2,,42.8,,,100,61,,ZAF,,,,,1.2,2014
7.1,63.7,187.2,,43.7,,,100,62,,ZAF,,,19,,1,2015
7.1,64.7,,,43,,,100,62.8,,ZAF,,,,,,2016
,65.8,,,43.4,,,100,63.4,,ZAF,,,,,,2017
,,,,,,,100,,,ZMB,,,,,,2010
,,,,,,,100,,,ZMB,,,,,,2011
,,,,,,,100,,,ZMB,,,,,,2012
,,,,,,,100,,,ZMB,,,,,,2013
,,,,,,,100,,,ZMB,,,,,,2014
,,,,,,,100,,,ZMB,,,,,,2015
,,,,,,,100,,,ZMB,,,,,,2016
,,,,,,,100,,,ZMB,,,,,,2017
,,,,,,,100,,,ZWE,,,,,,2010
,,,,,,,100,,,ZWE,,,,,,2011
,,,,,,,100,,,ZWE,,,,,,2012
,,,,,,,100,,,ZWE,,,,,,2013
,,,,,,,100,,,ZWE,,,,,,2014
,,,,,,,100,,,ZWE,,,,,,2015
,,,,,,,100,,,ZWE,,,,,,2016
,,,,,,,100,,,ZWE,,,,,,2017
